trip_id,start_time,station,user_type,duration_min
522548,2026-06-11 16:20:00,университет,Разовая поездка,5.9
519714,2026-04-24 09:26:00,Деловой квартал ,Разовая поездка,22.4 мин
500463,2025-01-22 16:13:00,Центральный вокзал,Подписчик,8.0 мин
504618,2025-05-13 19:10:00,Набережная,Подписчик,11.4
505826,2025-06-04 09:38:00,Деловой квартал,Подписчик,21.8
518406,2026-03-27 12:47:00,Деловой квартал ,Подписчик,5.8
503368,2025-04-19 12:46:00,Деловой квартал,Подписчик,18.6
511135,2025-08-25 17:41:00,Парк Горького ,Подписчик,7.4
505026,2025-05-21 19:29:00,спальный район,Подписчик,14.3
516545,2026-01-24 11:36:00,университет,Разовая поездка,12.0
521738,2026-05-29 18:48:00,Центральный вокзал,Подписчик,6.0
510674,2025-08-18 12:28:00,Парк Горького ,Разовая поездка,29.2
519172,2026-04-13 15:34:00,университет,Подписчик,4.7
523185,2026-06-20 12:59:00,набережная ,Подписчик,13.3
513039,2025-09-29 06:34:00,центральный вокзал,Подписчик,2.9
521799,2026-05-30 12:42:00,набережная ,Разовая поездка,13.0
505571,2025-05-31 11:26:00,центральный вокзал,Разовая поездка,18.6
517941,2026-03-15 11:02:00,Центральный вокзал,Разовая поездка,7.4
511867,2025-09-06 14:33:00,парк горького,Разовая поездка,26.7
512385,2025-09-16 19:34:00,центральный вокзал,Разовая поездка,11.0
512229,2025-09-13 15:50:00,университет,Разовая поездка,26.4
523368,2026-06-22 11:02:00,Деловой квартал,Разовая поездка,34.4
514049,2025-10-24 08:11:00,Парк Горького ,Разовая поездка,26.7
514736,2025-11-13 10:26:00,Набережная,Подписчик,3.2
514961,2025-11-20 18:11:00,Центральный вокзал,,11.3
503071,2025-04-13 14:35:00,Деловой квартал,,36.1
504132,2025-05-04 16:46:00,Центральный вокзал,Разовая поездка,15.2
520373,2026-05-06 10:24:00,Деловой квартал ,,6.5
517561,2026-03-04 17:24:00,Деловой квартал ,Подписчик,22.9
508642,2025-07-18 10:28:00,набережная ,Разовая поездка,7.9
519026,2026-04-10 10:49:00,Деловой квартал,Разовая поездка,42.4
515053,2025-11-23 18:14:00,Университет,Подписчик,12.7
519904,2026-04-28 16:43:00,Парк Горького,Подписчик,-11.21271585113956
521559,2026-05-25 10:57:00,Спальный район,Разовая поездка,15.2
503839,2025-04-29 08:18:00,Парк Горького,Разовая поездка,11.4
523312,2026-06-22 13:44:00,парк горького,Подписчик,9.1 мин
512781,2025-09-24 08:19:00,Парк Горького,Разовая поездка,12.9
513626,2025-10-13 11:37:00,Набережная,Разовая поездка,12.2
514754,2025-11-13 17:19:00,Деловой квартал ,Подписчик,4.7
503306,2025-04-18 11:11:00,Деловой квартал,Подписчик,11.3
520636,2026-05-11 16:13:00,центральный вокзал,Разовая поездка,10.3
508748,2025-07-19 14:46:00,Деловой квартал ,Разовая поездка,14.6
501337,2025-02-27 10:13:00,Университет,Разовая поездка,40.0
503825,2025-04-28 16:19:00,Деловой квартал ,Разовая поездка,11.2
501311,2025-02-26 18:14:00,университет,Подписчик,15.8
522850,2026-06-15 14:34:00,Деловой квартал ,Подписчик,2.8
515420,2025-12-06 11:48:00,Центральный вокзал,Разовая поездка,6.7
506982,2025-06-22 15:03:00,центральный вокзал,Разовая поездка,16.1 мин
520051,2026-04-30 16:51:00,центральный вокзал,,29.1
503083,2025-04-13 22:32:00,спальный район,Подписчик,17.0
515303,2025-12-01 17:42:00,Деловой квартал,Разовая поездка,40.5
508683,2025-07-18 16:54:00,Деловой квартал ,Разовая поездка,11.1
516714,2026-02-01 15:58:00,Университет,Подписчик,27.0
513768,2025-10-17 11:58:00,набережная ,Разовая поездка,22.8
502541,2025-03-31 09:01:00,Спальный район,Разовая поездка,15.9
500651,2025-01-30 13:04:00,Центральный вокзал,Разовая поездка,15.2
509075,2025-07-24 19:47:00,Деловой квартал ,Подписчик,15.7
512525,2025-09-19 15:56:00,Центральный вокзал,Разовая поездка,7.0
521468,2026-05-24 20:49:00,набережная ,Подписчик,26.4
506908,2025-06-21 17:13:00,Деловой квартал,Разовая поездка,20.2
505153,2025-05-24 14:56:00,Парк Горького,Разовая поездка,13.4
501090,2025-02-18 19:33:00,Парк Горького,Разовая поездка,4.8 мин
523351,2026-06-22 15:20:00,Центральный вокзал,Разовая поездка,3.6
522431,2026-06-09 14:18:00,Деловой квартал,Разовая поездка,-5.450694663927941
501514,2025-03-04 18:50:00,спальный район,Разовая поездка,
513341,2025-10-06 17:06:00,Парк Горького,Подписчик,5.5 мин
519856,2026-04-27 11:12:00,парк горького,Подписчик,1356.1
513095,2025-10-01 14:37:00,Парк Горького,,1.9
503559,2025-04-23 17:22:00,Деловой квартал,Подписчик,5.8
505294,2025-05-26 09:54:00,Центральный вокзал,Разовая поездка,13.7
511169,2025-08-25 15:58:00,центральный вокзал,Подписчик,21.3
505534,2025-05-31 05:56:00,Парк Горького,Разовая поездка,5.6
514279,2025-10-30 19:15:00,Парк Горького,,29.6
520694,2026-05-12 14:35:00,Центральный вокзал,Разовая поездка,9.0
506811,2025-06-20 20:19:00,Университет,Подписчик,29.1
515891,2025-12-26 13:02:00,Университет,Подписчик,12.3
521798,2026-05-30 11:06:00,Набережная,Подписчик,14.2
514016,2025-10-23 14:38:00,Университет,Разовая поездка,9.8
508611,2025-07-18 11:10:00,парк горького,Подписчик,3.7
521866,2026-05-31 16:29:00,Университет,Разовая поездка,11.8
508476,2025-07-15 22:18:00,Деловой квартал ,Подписчик,32.4
523719,2026-06-28 10:37:00,Набережная,Подписчик,13.0
513471,2025-10-09 18:46:00,университет,Разовая поездка,6.6
508163,2025-07-10 13:37:00,спальный район,Подписчик,19.6
509416,2025-07-29 23:08:00,Университет,Разовая поездка,2.6 мин
516534,2026-01-24 17:28:00,парк горького,Разовая поездка,23.7
517382,2026-02-26 12:36:00,Набережная,Подписчик,16.6
518248,2026-03-23 07:26:00,Деловой квартал ,Разовая поездка,16.2 мин
502725,2025-04-06 11:29:00,парк горького,Разовая поездка,36.7
502340,2025-03-28 15:04:00,парк горького,Подписчик,22.4
520507,2026-05-09 14:11:00,Парк Горького ,Разовая поездка,21.5
519293,2026-04-16 16:43:00,Университет,Разовая поездка,25.5
513849,2025-10-19 15:44:00,Парк Горького ,Разовая поездка,13.9
523724,2026-06-28 11:10:00,Центральный вокзал,Подписчик,82.5
522434,2026-06-09 16:04:00,Деловой квартал ,Разовая поездка,18.0
509338,2025-07-28 11:01:00,Парк Горького,Разовая поездка,20.9
507389,2025-06-29 19:43:00,парк горького,Разовая поездка,11.8
522061,2026-06-03 11:18:00,Деловой квартал ,Подписчик,18.8
520048,2026-04-30 14:05:00,Набережная,Подписчик,61.6
513744,2025-10-16 16:36:00,Деловой квартал,Разовая поездка,5.2
519088,2026-04-11 20:16:00,Центральный вокзал,Разовая поездка,40.9
506387,2025-06-13 14:32:00,Деловой квартал ,Подписчик,12.8
523175,2026-06-20 14:59:00,Университет,Разовая поездка,4.9
505502,2025-05-30 18:48:00,набережная ,Разовая поездка,13.8
518238,2026-03-23 18:16:00,набережная ,Подписчик,11.7
512459,2025-09-18 18:16:00,Набережная,Подписчик,17.1
517897,2026-03-14 14:34:00,набережная ,,33.7
506858,2025-06-21 11:14:00,парк горького,Разовая поездка,5.1 мин
519138,2026-04-12 06:19:00,Набережная,Разовая поездка,
516832,2026-02-05 08:40:00,центральный вокзал,Подписчик,31.8
520320,2026-05-05 10:07:00,Деловой квартал,Подписчик,11.5
506950,2025-06-22 12:40:00,Университет,Разовая поездка,11.3
514378,2025-11-02 15:32:00,Парк Горького,Подписчик,31.4
506089,2025-06-08 17:17:00,Университет,Разовая поездка,54.0
514015,2025-10-23 21:22:00,университет,,4.2
523094,2026-06-19 08:36:00,Парк Горького ,Подписчик,6.0
510594,2025-08-16 13:00:00,Спальный район,Подписчик,10.5
501985,2025-03-18 18:04:00,Деловой квартал ,Разовая поездка,33.7
502106,2025-03-22 22:48:00,университет,Подписчик,3.9 мин
522932,2026-06-17 20:08:00,парк горького,Подписчик,13.9
518016,2026-03-18 21:06:00,парк горького,Разовая поездка,6.8
514303,2025-10-30 17:46:00,Деловой квартал ,Подписчик,19.4
516866,2026-02-06 12:15:00,набережная ,Разовая поездка,12.8
520477,2026-05-08 11:59:00,Деловой квартал ,Подписчик,15.6
521061,2026-05-18 10:52:00,парк горького,Подписчик,6.3
521615,2026-05-27 10:33:00,Парк Горького ,Разовая поездка,3.4 мин
511832,2025-09-05 11:02:00,Набережная,Разовая поездка,5.2
500841,2025-02-08 16:56:00,Парк Горького ,Разовая поездка,4.7 мин
523573,2026-06-26 11:52:00,набережная ,,39.8
515991,2025-12-29 21:15:00,Набережная,Подписчик,21.9
517916,2026-03-15 11:36:00,Парк Горького,Подписчик,16.6
500781,2025-02-04 19:49:00,парк горького,Подписчик,
519720,2026-04-24 17:44:00,Деловой квартал ,Разовая поездка,3.6 мин
513477,2025-10-09 08:12:00,университет,Подписчик,13.5 мин
507836,2025-07-05 18:17:00,Спальный район,Разовая поездка,6.1
510784,2025-08-19 14:27:00,спальный район,Разовая поездка,36.5
514543,2025-11-07 19:15:00,Набережная,Подписчик,5.5 мин
521830,2026-05-30 23:03:00,Деловой квартал,Подписчик,15.8 мин
509005,2025-07-23 19:09:00,Центральный вокзал,Подписчик,19.0
521490,2026-05-24 18:52:00,центральный вокзал,Разовая поездка,19.0
500855,2025-02-08 16:34:00,набережная ,Подписчик,7.8
512566,2025-09-20 16:57:00,университет,Подписчик,27.2
515306,2025-12-01 18:25:00,Деловой квартал,Разовая поездка,21.5
512430,2025-09-17 16:49:00,Деловой квартал,Подписчик,7.6
513421,2025-10-08 13:28:00,Парк Горького ,Разовая поездка,5.4
505408,2025-05-28 19:25:00,Деловой квартал,Разовая поездка,27.0
509262,2025-07-27 13:09:00,Парк Горького ,Разовая поездка,25.3
505388,2025-05-28 15:45:00,набережная ,Подписчик,10.4
521105,2026-05-18 20:18:00,Деловой квартал,Подписчик,13.5
501629,2025-03-08 09:23:00,центральный вокзал,Разовая поездка,15.5
514714,2025-11-12 09:28:00,спальный район,Подписчик,19.4
507954,2025-07-07 13:57:00,Деловой квартал ,Разовая поездка,4.2
506659,2025-06-18 09:14:00,парк горького,Разовая поездка,25.9
515770,2025-12-20 15:17:00,набережная ,Разовая поездка,13.1
509474,2025-07-30 14:24:00,университет,Подписчик,17.0
520330,2026-05-06 21:31:00,парк горького,Разовая поездка,26.3
509239,2025-07-26 19:36:00,Спальный район,Разовая поездка,13.5 мин
521770,2026-05-30 10:53:00,Парк Горького,Подписчик,15.6
512982,2025-09-28 15:37:00,парк горького,Подписчик,20.0
509307,2025-07-27 14:43:00,Центральный вокзал,Подписчик,23.2
521541,2026-05-25 20:19:00,набережная ,Подписчик,15.1
503713,2025-04-26 16:55:00,Деловой квартал ,Подписчик,15.1
519217,2026-04-14 18:07:00,Набережная,Подписчик,6.8
507327,2025-06-27 08:49:00,спальный район,Подписчик,1.1 мин
512479,2025-09-18 09:39:00,Деловой квартал,Разовая поездка,24.2
516438,2026-01-19 10:15:00,Набережная,Разовая поездка,24.9
523090,2026-06-19 16:13:00,парк горького,Разовая поездка,2.0
520816,2026-05-14 19:01:00,Университет,Разовая поездка,15.5
518189,2026-03-22 11:01:00,Университет,Разовая поездка,13.1
505783,2025-06-04 18:03:00,парк горького,Разовая поездка,16.0
510075,2025-08-09 15:22:00,Парк Горького,Подписчик,9.4
516477,2026-01-21 20:48:00,Деловой квартал ,,22.9 мин
518448,2026-03-28 20:32:00,Деловой квартал ,Разовая поездка,11.6
520039,2026-04-30 10:25:00,университет,Подписчик,16.2
506173,2025-06-09 11:27:00,Центральный вокзал,Разовая поездка,21.3
523273,2026-06-21 17:10:00,Набережная,Подписчик,44.5
521656,2026-05-27 12:35:00,Деловой квартал,Подписчик,8.1
507077,2025-06-23 14:54:00,Деловой квартал ,,23.1
512402,2025-09-16 13:33:00,Спальный район,Подписчик,23.8
512661,2025-09-21 10:37:00,Деловой квартал ,Разовая поездка,14.5
511015,2025-08-23 09:55:00,Набережная,Подписчик,4.6
523667,2026-06-27 17:23:00,спальный район,Подписчик,21.2
506780,2025-06-19 17:25:00,Деловой квартал ,Подписчик,8.1
504922,2025-05-19 18:23:00,Деловой квартал,Подписчик,
507410,2025-06-29 22:52:00,набережная ,Разовая поездка,46.8 мин
500090,2025-01-06 09:42:00,университет,Подписчик,38.0
518885,2026-04-07 17:47:00,парк горького,Разовая поездка,33.3
509733,2025-08-03 17:55:00,Университет,Подписчик,27.2 мин
510554,2025-08-16 12:01:00,Парк Горького,Разовая поездка,10.4 мин
501984,2025-03-18 14:54:00,Деловой квартал ,Подписчик,9.6
516259,2026-01-10 13:52:00,Центральный вокзал,Подписчик,8.1
523791,2026-06-29 16:42:00,Деловой квартал,Разовая поездка,8.8
505956,2025-06-06 07:23:00,Набережная,Разовая поездка,8.7 мин
501931,2025-03-17 10:31:00,Парк Горького,Разовая поездка,6.6
511139,2025-08-25 16:59:00,парк горького,Подписчик,10.5
518407,2026-03-27 16:38:00,Деловой квартал ,Подписчик,9.0
510853,2025-08-21 10:56:00,Университет,Разовая поездка,11.3 мин
520500,2026-05-09 20:44:00,Парк Горького,Разовая поездка,7.0
518799,2026-04-05 19:56:00,парк горького,Подписчик,9.0
512579,2025-09-20 18:40:00,Набережная,Подписчик,10.2
515391,2025-12-05 20:12:00,Деловой квартал,Разовая поездка,22.2
513485,2025-10-09 21:26:00,Деловой квартал ,,28.8
500739,2025-02-02 11:37:00,Деловой квартал,Разовая поездка,16.6
509716,2025-08-03 12:26:00,Парк Горького ,Подписчик,39.9 мин
515506,2025-12-10 21:16:00,Парк Горького ,Подписчик,33.2 мин
511490,2025-08-31 14:33:00,Парк Горького,Разовая поездка,12.1
519494,2026-04-20 15:50:00,Набережная,Подписчик,9.3
522402,2026-06-09 23:00:00,университет,Подписчик,22.0
516449,2026-01-20 14:10:00,парк горького,Подписчик,31.4
512793,2025-09-24 15:45:00,набережная ,Разовая поездка,26.0
503849,2025-04-29 09:24:00,университет,Подписчик,20.5
508625,2025-07-18 08:35:00,Парк Горького,Подписчик,66.5
519776,2026-04-25 13:41:00,Деловой квартал,Подписчик,59.9
521679,2026-05-28 14:02:00,университет,Разовая поездка,11.4
503422,2025-04-20 16:38:00,центральный вокзал,Подписчик,16.8
512057,2025-09-10 18:56:00,парк горького,Подписчик,3.2
501413,2025-03-01 20:32:00,Деловой квартал ,Разовая поездка,7.9
511440,2025-08-30 19:00:00,парк горького,Разовая поездка,6.6
505565,2025-05-31 15:20:00,Набережная,Подписчик,14.8
523327,2026-06-22 17:11:00,университет,Разовая поездка,
518994,2026-04-09 16:01:00,Деловой квартал ,Разовая поездка,26.2
513398,2025-10-07 18:37:00,центральный вокзал,Разовая поездка,32.6
517618,2026-03-06 22:07:00,Набережная,Подписчик,4.8
512975,2025-09-28 17:16:00,парк горького,Разовая поездка,6.6
522384,2026-06-09 18:07:00,парк горького,Подписчик,1.9
508337,2025-07-13 16:23:00,набережная ,Подписчик,18.6
520091,2026-05-01 16:07:00,Набережная,Разовая поездка,25.0
509769,2025-08-03 09:03:00,Деловой квартал,Подписчик,13.0
507458,2025-06-30 08:53:00,Парк Горького ,Разовая поездка,19.9
511893,2025-09-06 13:08:00,Центральный вокзал,Подписчик,16.0
503142,2025-04-15 21:12:00,центральный вокзал,Подписчик,3.6 мин
513130,2025-10-02 15:10:00,парк горького,Разовая поездка,9.8
513664,2025-10-14 14:17:00,Центральный вокзал,Разовая поездка,9.4
500702,2025-02-01 16:29:00,Набережная,Разовая поездка,21.0
510011,2025-08-07 09:39:00,Деловой квартал,Разовая поездка,13.0 мин
521138,2026-05-19 19:28:00,Парк Горького ,Разовая поездка,7.8
501760,2025-03-12 18:34:00,центральный вокзал,Подписчик,-11.033441390799364
514799,2025-11-15 16:34:00,университет,Подписчик,7.1
505688,2025-06-02 15:11:00,центральный вокзал,,
507890,2025-07-06 18:06:00,Деловой квартал ,Подписчик,16.1
515398,2025-12-05 16:54:00,Спальный район,Разовая поездка,26.4
523128,2026-06-19 11:19:00,Центральный вокзал,Подписчик,6.5 мин
519553,2026-04-21 21:13:00,Деловой квартал,Подписчик,20.2
511909,2025-09-06 19:54:00,Деловой квартал ,Разовая поездка,8.2
523165,2026-06-20 12:44:00,Парк Горького,Подписчик,14.9
516062,2026-01-03 17:39:00,Парк Горького ,Разовая поездка,13.8
504633,2025-05-13 21:25:00,Спальный район,Разовая поездка,6.3 мин
511114,2025-08-24 13:43:00,Деловой квартал ,Подписчик,17.0
508101,2025-07-10 16:49:00,парк горького,Подписчик,17.0
516961,2026-02-10 20:52:00,набережная ,Разовая поездка,19.8
503902,2025-04-30 13:00:00,Университет,Подписчик,13.1
520420,2026-05-07 20:01:00,Центральный вокзал,Подписчик,8.6
522204,2026-06-06 10:20:00,парк горького,Разовая поездка,4.8
511012,2025-08-23 12:32:00,Набережная,Подписчик,22.6
519851,2026-04-26 15:29:00,Спальный район,Разовая поездка,15.8
521249,2026-05-21 14:52:00,парк горького,Подписчик,7.7
510138,2025-08-10 14:23:00,Парк Горького ,Разовая поездка,45.7
523306,2026-06-22 14:49:00,парк горького,Разовая поездка,39.7
523081,2026-06-19 21:09:00,Парк Горького,Разовая поездка,7.3
500863,2025-02-08 22:55:00,центральный вокзал,Разовая поездка,18.4
521940,2026-06-01 19:14:00,Набережная,Разовая поездка,22.3
509965,2025-08-06 18:27:00,Деловой квартал ,Разовая поездка,21.2
502321,2025-03-27 17:58:00,Центральный вокзал,Подписчик,12.2
521248,2026-05-21 17:59:00,Парк Горького ,Разовая поездка,29.1
520495,2026-05-09 23:15:00,Парк Горького ,Подписчик,51.4
505755,2025-06-03 07:05:00,Деловой квартал,Разовая поездка,20.0 мин
523626,2026-06-27 12:23:00,парк горького,Подписчик,23.0
521525,2026-05-25 22:02:00,Парк Горького ,Разовая поездка,15.2
521152,2026-05-19 18:56:00,Университет,Подписчик,43.6 мин
520982,2026-05-16 10:48:00,Деловой квартал,Разовая поездка,16.7
522255,2026-06-06 10:36:00,Деловой квартал ,Подписчик,9.8
520238,2026-05-04 11:09:00,Парк Горького ,Разовая поездка,51.9
519649,2026-04-23 18:04:00,Деловой квартал,Разовая поездка,7.6
501242,2025-02-23 11:00:00,набережная ,Разовая поездка,52.0
510264,2025-08-11 09:48:00,Деловой квартал ,Разовая поездка,2.5
501510,2025-03-04 15:18:00,Деловой квартал ,Подписчик,14.9
511393,2025-08-29 13:54:00,Набережная,Подписчик,31.5
522041,2026-06-03 10:19:00,Набережная,Подписчик,9.7
518144,2026-03-20 10:55:00,спальный район,Подписчик,17.3 мин
514155,2025-10-26 16:19:00,центральный вокзал,Разовая поездка,7.4
502057,2025-03-20 16:44:00,Центральный вокзал,Разовая поездка,8.6
507736,2025-07-04 12:25:00,Университет,Подписчик,24.3
513016,2025-09-28 16:38:00,Деловой квартал ,Подписчик,32.3
509507,2025-07-30 14:45:00,Деловой квартал,,32.9
523642,2026-06-27 09:56:00,набережная ,Разовая поездка,35.1
504179,2025-05-05 14:08:00,центральный вокзал,Подписчик,6.4
506429,2025-06-14 12:12:00,Университет,Разовая поездка,17.8
520578,2026-05-10 06:26:00,набережная ,Подписчик,19.3 мин
504652,2025-05-14 13:28:00,Набережная,Подписчик,
511030,2025-08-23 23:05:00,Деловой квартал ,Разовая поездка,12.6
500482,2025-01-23 12:43:00,Деловой квартал ,Подписчик,9.9
517928,2026-03-15 18:04:00,набережная ,,16.4
520887,2026-05-15 21:05:00,Центральный вокзал,Разовая поездка,35.7
515538,2025-12-11 18:54:00,Деловой квартал,Разовая поездка,23.2
516406,2026-01-18 15:58:00,Парк Горького ,Подписчик,22.4 мин
519260,2026-04-15 17:00:00,набережная ,Разовая поездка,17.6 мин
522206,2026-06-06 18:17:00,парк горького,Разовая поездка,14.2
514161,2025-10-26 19:34:00,Деловой квартал ,Разовая поездка,18.6
521087,2026-05-18 11:54:00,набережная ,Подписчик,15.8
506040,2025-06-07 09:15:00,Центральный вокзал,Подписчик,30.8
511457,2025-08-30 12:28:00,университет,Подписчик,69.7
513080,2025-09-30 15:45:00,Деловой квартал ,Подписчик,4.4
507282,2025-06-27 15:14:00,университет,Подписчик,2.9
501965,2025-03-18 07:51:00,Парк Горького ,Разовая поездка,23.7
520566,2026-05-10 22:35:00,Университет,Разовая поездка,36.0
500547,2025-01-25 16:23:00,спальный район,,39.2
519588,2026-04-22 10:49:00,Университет,Разовая поездка,15.5
514140,2025-10-26 22:19:00,парк горького,Разовая поездка,35.2
518412,2026-03-27 18:21:00,Деловой квартал,Разовая поездка,35.2
517198,2026-02-19 12:25:00,Деловой квартал ,,25.2
504084,2025-05-04 06:44:00,Парк Горького,Подписчик,9.4
500665,2025-01-31 17:48:00,Парк Горького,Подписчик,14.4
504806,2025-05-17 11:21:00,Деловой квартал ,Подписчик,9.8
507979,2025-07-08 14:45:00,Парк Горького,Разовая поездка,7.1
523754,2026-06-29 23:03:00,Парк Горького,Подписчик,12.1
508583,2025-07-17 08:24:00,Деловой квартал ,Подписчик,24.9
518537,2026-03-30 11:18:00,Деловой квартал,Подписчик,6.3
507884,2025-07-06 14:51:00,Деловой квартал,,11.6
514030,2025-10-23 17:08:00,центральный вокзал,Подписчик,9.0
511047,2025-08-23 20:45:00,Деловой квартал,Подписчик,28.4
510521,2025-08-15 17:40:00,Деловой квартал ,Подписчик,12.3
503345,2025-04-19 11:52:00,Набережная,Подписчик,15.1
523474,2026-06-24 05:15:00,Центральный вокзал,Разовая поездка,15.6
517780,2026-03-10 17:02:00,Деловой квартал,Разовая поездка,26.6
503885,2025-04-30 10:19:00,Парк Горького ,Подписчик,11.6
510787,2025-08-20 17:06:00,парк горького,Разовая поездка,30.2
506588,2025-06-17 15:35:00,парк горького,Подписчик,50.6
521106,2026-05-18 08:32:00,Деловой квартал ,Подписчик,31.1
508182,2025-07-11 21:49:00,университет,Подписчик,2.8
517155,2026-02-17 14:28:00,Деловой квартал,,14.3
515711,2025-12-18 15:52:00,парк горького,Подписчик,5.4
504118,2025-05-04 15:45:00,Центральный вокзал,Разовая поездка,8.5
512092,2025-09-10 10:16:00,центральный вокзал,Подписчик,14.4
503387,2025-04-20 16:56:00,парк горького,Разовая поездка,13.1 мин
502844,2025-04-08 17:21:00,Центральный вокзал,Разовая поездка,5.5
509282,2025-07-27 20:42:00,набережная ,Подписчик,-13.786333726407811
519791,2026-04-26 08:34:00,парк горького,Подписчик,48.7
505650,2025-06-01 15:32:00,спальный район,Подписчик,13.9
507566,2025-07-01 10:25:00,Деловой квартал ,Подписчик,17.6 мин
519099,2026-04-11 17:24:00,спальный район,Подписчик,18.7
504683,2025-05-14 07:34:00,Спальный район,Разовая поездка,8.3
517685,2026-03-08 18:20:00,парк горького,Подписчик,22.5
519300,2026-04-16 20:52:00,университет,Разовая поездка,6.5
510166,2025-08-10 16:22:00,Университет,Разовая поездка,16.1 мин
513498,2025-10-10 08:40:00,университет,Разовая поездка,11.3 мин
518834,2026-04-06 09:15:00,Парк Горького,Подписчик,13.0
514603,2025-11-09 16:33:00,Деловой квартал,,23.1
516940,2026-02-09 10:02:00,Центральный вокзал,Разовая поездка,31.3
504636,2025-05-14 15:55:00,Парк Горького,Разовая поездка,6.0
505570,2025-05-31 12:31:00,Центральный вокзал,Подписчик,5.5
501442,2025-03-02 16:43:00,центральный вокзал,Разовая поездка,-12.502623728945668
503169,2025-04-16 14:32:00,Университет,Подписчик,14.2
515012,2025-11-21 10:45:00,Деловой квартал ,Разовая поездка,48.8
500410,2025-01-20 12:40:00,Центральный вокзал,Разовая поездка,20.4
511282,2025-08-27 19:07:00,университет,Подписчик,15.4
500960,2025-02-12 08:46:00,Центральный вокзал,Подписчик,21.8
515586,2025-12-13 09:01:00,Деловой квартал,Разовая поездка,34.7
503558,2025-04-23 16:09:00,Деловой квартал ,Разовая поездка,12.6
507800,2025-07-05 15:15:00,Набережная,Подписчик,12.5
512696,2025-09-22 15:20:00,центральный вокзал,Разовая поездка,10.6
517731,2026-03-09 09:46:00,Набережная,Разовая поездка,14.5
506828,2025-06-20 13:52:00,центральный вокзал,Разовая поездка,2.8
516483,2026-01-22 18:37:00,Парк Горького ,Разовая поездка,15.8 мин
508852,2025-07-21 19:43:00,университет,Разовая поездка,29.4
507956,2025-07-07 12:31:00,Деловой квартал ,Подписчик,13.8
502274,2025-03-26 16:27:00,университет,Подписчик,1.2
517047,2026-02-13 18:03:00,центральный вокзал,Разовая поездка,15.4
506455,2025-06-14 23:27:00,Центральный вокзал,Разовая поездка,33.5
510976,2025-08-23 13:20:00,Парк Горького,Разовая поездка,28.4
514599,2025-11-09 21:16:00,Деловой квартал ,Подписчик,19.5
523609,2026-06-27 08:50:00,Парк Горького,Подписчик,17.7
505694,2025-06-02 11:56:00,Центральный вокзал,Разовая поездка,15.6
523574,2026-06-26 19:50:00,набережная ,Подписчик,6.2
508323,2025-07-13 14:37:00,Набережная,Разовая поездка,
511247,2025-08-26 05:15:00,Деловой квартал ,Подписчик,9.6
505733,2025-06-03 17:48:00,университет,Подписчик,39.4
512618,2025-09-21 08:13:00,Парк Горького ,Подписчик,56.2
510870,2025-08-21 15:02:00,набережная ,Разовая поездка,10.0
503379,2025-04-20 11:17:00,парк горького,Подписчик,11.0
505743,2025-06-03 10:26:00,Центральный вокзал,Подписчик,21.3
513266,2025-10-04 15:09:00,Деловой квартал ,Разовая поездка,13.5
518411,2026-03-27 13:00:00,Деловой квартал,Разовая поездка,2.0
520311,2026-05-05 17:04:00,Деловой квартал ,,40.8 мин
519284,2026-04-16 09:57:00,Парк Горького,Разовая поездка,13.7
516624,2026-01-27 08:51:00,набережная ,Подписчик,27.2
501371,2025-02-28 18:40:00,центральный вокзал,Разовая поездка,11.7 мин
518242,2026-03-23 08:00:00,центральный вокзал,Подписчик,22.4 мин
522926,2026-06-16 18:47:00,Деловой квартал,Подписчик,6.4
504228,2025-05-06 10:43:00,набережная ,Подписчик,21.2
501218,2025-02-22 09:24:00,университет,Подписчик,8.2
521464,2026-05-24 10:58:00,университет,Разовая поездка,10.5
521212,2026-05-20 19:15:00,Университет,Разовая поездка,18.5
522783,2026-06-14 15:37:00,Центральный вокзал,Подписчик,27.2
502987,2025-04-12 16:38:00,Парк Горького ,Подписчик,12.3
503711,2025-04-26 18:29:00,Деловой квартал,Разовая поездка,16.3
506645,2025-06-17 16:27:00,Спальный район,Разовая поездка,27.2
522900,2026-06-16 09:03:00,набережная ,Разовая поездка,24.5
506437,2025-06-14 08:35:00,Набережная,Подписчик,7.3
511356,2025-08-28 22:41:00,Деловой квартал ,Разовая поездка,8.2
507702,2025-07-03 10:13:00,Деловой квартал ,Подписчик,10.7 мин
521857,2026-05-31 18:44:00,Парк Горького,Подписчик,29.9
504417,2025-05-09 17:46:00,Центральный вокзал,Подписчик,28.9
503298,2025-04-18 08:11:00,центральный вокзал,Разовая поездка,21.0
505787,2025-06-04 14:29:00,Университет,Подписчик,5.2
521211,2026-05-20 21:52:00,Университет,Подписчик,17.6
518796,2026-04-05 12:13:00,парк горького,Подписчик,39.9
503112,2025-04-14 11:51:00,Деловой квартал,Подписчик,6.3
509407,2025-07-29 15:43:00,университет,Подписчик,57.9
506104,2025-06-08 18:40:00,Набережная,Подписчик,4.5
517672,2026-03-07 16:38:00,Деловой квартал ,Разовая поездка,22.0
508454,2025-07-15 14:43:00,Центральный вокзал,Подписчик,27.7
505795,2025-06-04 18:35:00,Университет,Подписчик,11.6
508059,2025-07-09 09:48:00,университет,Разовая поездка,30.3
518942,2026-04-08 17:24:00,набережная ,Разовая поездка,36.5
521708,2026-05-29 17:49:00,Парк Горького,Подписчик,8.6
